startDate	Radiant_Team	Radiant_Team_Rating	Radiant_Team_mu	Radiant_Team_phi	Radiant_Team_ratingSevenDaysAgo	Dire_Team	Dire_Team_Rating	Dire_Team_mu	Dire_Team_phi	Dire_Team_ratingSevenDaysAgo	Radiant_win
1643836023.0	Omega Gaming	1338.0482725377883	1520.106051176235	72.82311145537872	1339.9267752587048	SG esports	1519.2370607873406	1662.5339274425878	57.31874666209889	1521.6321210079268	True
1643793704.0	Army Geniuses	1411.4201995751416	1544.9730139326866	53.42112574301798	1425.081311615828	Neon Esports	1697.1801668965306	1815.9586761709509	47.51140370976813	1700.10564662585	True
1643790685.0	Neon Esports	1697.1801668965306	1815.9586761709509	47.51140370976813	1700.10564662585	Army Geniuses	1411.4201995751416	1544.9730139326866	53.42112574301798	1425.081311615828	False
1643705677.0	Neon Esports	1697.1801668965306	1815.9586761709509	47.51140370976813	1700.10564662585	Yangon Galacticos	1437.8680944973712	1617.279010151336	71.76436626158595	1439.7885075555682	False
1643702440.0	Yangon Galacticos	1437.8680944973712	1617.279010151336	71.76436626158595	1439.7885075555682	Neon Esports	1697.1801668965306	1815.9586761709509	47.51140370976813	1700.10564662585	False
1643621468.0	Polaris Esports	1610.750871932678	1751.131731122067	56.1523436757556	1602.069995853534	Neon Esports	1697.1801668965306	1815.9586761709509	47.51140370976813	1700.10564662585	True
1643617946.0	Neon Esports	1697.1801668965306	1815.9586761709509	47.51140370976813	1700.10564662585	Polaris Esports	1610.750871932678	1751.131731122067	56.1523436757556	1602.069995853534	True
1643527372.0	phoenix gaming	1596.1906666658724	1752.1788515628134	62.395273958776414	1598.38158291081	Polaris Esports	1602.069995853534	1744.5895283221062	57.00781298742884	1604.473324903692	False
1643524283.0	Polaris Esports	1602.069995853534	1744.5895283221062	57.00781298742884	1604.473324903692	phoenix gaming	1596.1906666658724	1752.1788515628134	62.395273958776414	1598.38158291081	True
1643419202.0	Omega Gaming	1339.9267752587048	1520.106051176235	72.07171036701207	1341.825070200795	SG esports	1521.6321210079268	1662.5339274425878	56.36072257386441	1524.0686028306486	True
1643415936.0	SG esports	1521.6321210079268	1662.5339274425878	56.36072257386441	1524.0686028306486	Omega Gaming	1339.9267752587048	1520.106051176235	72.07171036701207	1341.825070200795	False
1643151849.0	SG esports	1521.6321210079268	1662.5339274425878	56.36072257386441	1524.0686028306486	Hokori	1564.1754321715916	1689.756835581303	50.23256136388456	1555.9010208842992	True
1643146377.0	Hokori	1564.1754321715916	1689.756835581303	50.23256136388456	1555.9010208842992	SG esports	1521.6321210079268	1662.5339274425878	56.36072257386441	1524.0686028306486	False
1642593058.0	Lilgun 	1435.7459612551177	1599.9035848238502	65.66304942749305	1405.8023815372594	Army Geniuses	1427.637370383147	1559.212991269322	52.63024835446994	1417.0155134056736	True
1642589826.0	Army Geniuses	1427.637370383147	1559.212991269322	52.63024835446994	1417.0155134056736	Lilgun 	1435.7459612551177	1599.9035848238502	65.66304942749305	1405.8023815372594	False
1642242109.0	Lilgun 	1405.8023815372594	1575.9963262433816	68.07757788244892	1360.908572965414	Army Geniuses	1417.0155134056736	1548.5314535008365	52.60637603806517	1420.0112163264805	True
1642238538.0	Army Geniuses	1417.0155134056736	1548.5314535008365	52.60637603806517	1420.0112163264805	Lilgun 	1405.8023815372594	1575.9963262433816	68.07757788244892	1360.908572965414	False
1642233684.0	Lilgun 	1405.8023815372594	1575.9963262433816	68.07757788244892	1360.908572965414	Army Geniuses	1417.0155134056736	1548.5314535008365	52.60637603806517	1420.0112163264805	False
1641550141.0	Lilgun 	1360.908572965414	1543.3043386235536	72.95830626325575	1401.6649627445315	Army Geniuses	1420.0112163264805	1555.7381330717362	54.29076669810243	1422.537332136406	True
1641547256.0	Army Geniuses	1420.0112163264805	1555.7381330717362	54.29076669810243	1422.537332136406	Lilgun 	1360.908572965414	1543.3043386235536	72.95830626325575	1401.6649627445315	False
1641543393.0	Lilgun 	1360.908572965414	1543.3043386235536	72.95830626325575	1401.6649627445315	Army Geniuses	1420.0112163264805	1555.7381330717362	54.29076669810243	1422.537332136406	False
1641367332.0	Yangon Galacticos	1445.678648614972	1617.279010151336	68.6401446145456	1447.6874834310572	Army Geniuses	1420.0112163264805	1555.7381330717362	54.29076669810243	1422.537332136406	False
1641364386.0	Army Geniuses	1420.0112163264805	1555.7381330717362	54.29076669810243	1422.537332136406	Yangon Galacticos	1445.678648614972	1617.279010151336	68.6401446145456	1447.6874834310572	False
1641359794.0	Yangon Galacticos	1445.678648614972	1617.279010151336	68.6401446145456	1447.6874834310572	Army Geniuses	1420.0112163264805	1555.7381330717362	54.29076669810243	1422.537332136406	False
1641190892.0	Yangon Galacticos	1445.678648614972	1617.279010151336	68.6401446145456	1447.6874834310572	Army Geniuses	1420.0112163264805	1555.7381330717362	54.29076669810243	1422.537332136406	False
1641187807.0	Army Geniuses	1420.0112163264805	1555.7381330717362	54.29076669810243	1422.537332136406	Yangon Galacticos	1445.678648614972	1617.279010151336	68.6401446145456	1447.6874834310572	False
1641028311.0	phoenix gaming	1625.3836892262436	1810.105241874266	73.88862105920902	1627.2304994847364	Yangon Galacticos	1447.6874834310572	1617.279010151336	67.83661068811149	1449.720400133172	False
1641024490.0	Yangon Galacticos	1447.6874834310572	1617.279010151336	67.83661068811149	1449.720400133172	phoenix gaming	1625.3836892262436	1810.105241874266	73.88862105920902	1627.2304994847364	True
1641019016.0	Neptune Gaming	1724.7366729723306	1852.7573268216893	51.2082615397436	1727.4969487523922	Yangon Galacticos	1447.6874834310572	1617.279010151336	67.83661068811149	1449.720400133172	False
1641014016.0	Yangon Galacticos	1447.6874834310572	1617.279010151336	67.83661068811149	1449.720400133172	Neptune Gaming	1724.7366729723306	1852.7573268216893	51.2082615397436	1727.4969487523922	True
1640845230.0	Army Geniuses	1422.537332136406	1555.7381330717362	53.280320374132096	1425.1122902593231	Neptune Gaming	1724.7366729723306	1852.7573268216893	51.2082615397436	1727.4969487523922	False
1640841186.0	Neptune Gaming	1724.7366729723306	1852.7573268216893	51.2082615397436	1727.4969487523922	Army Geniuses	1422.537332136406	1555.7381330717362	53.280320374132096	1425.1122902593231	False
1640680009.0	Army Geniuses	1422.537332136406	1555.7381330717362	53.280320374132096	1425.1122902593231	phoenix gaming	1625.3836892262436	1810.105241874266	73.88862105920902	1627.2304994847364	True
1640675538.0	phoenix gaming	1625.3836892262436	1810.105241874266	73.88862105920902	1627.2304994847364	Army Geniuses	1422.537332136406	1555.7381330717362	53.280320374132096	1425.1122902593231	False
1640671751.0	Neptune Gaming	1724.7366729723306	1852.7573268216893	51.2082615397436	1727.4969487523922	phoenix gaming	1625.3836892262436	1810.105241874266	73.88862105920902	1627.2304994847364	False
1640668014.0	phoenix gaming	1625.3836892262436	1810.105241874266	73.88862105920902	1627.2304994847364	Neptune Gaming	1724.7366729723306	1852.7573268216893	51.2082615397436	1727.4969487523922	True
